127.0.0.1 - - [05/Jun/2020:12:45:36 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/ HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/CSS/indexStyle.css HTTP/1.1" 200 5090
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/IMG/statusNULL.png HTTP/1.1" 200 62147
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/IMG/sidewalk.png HTTP/1.1" 200 9984
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/IMG/car1.png HTTP/1.1" 200 843468
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/IMG/truck1.png HTTP/1.1" 200 63992
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/IMG/Road.png HTTP/1.1" 200 3559
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/IMG/Runner.gif HTTP/1.1" 200 296151
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/IMG/car2.png HTTP/1.1" 200 32401
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:37 +0530] "GET /WebApp-01/IMG/dog.gif HTTP/1.1" 200 49537
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:39 +0530] "GET /WebApp-01/CSS/EZPASS.jpg HTTP/1.1" 200 179442
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:45:39 +0530] "GET /WebApp-01/CSS/loadingImg.gif HTTP/1.1" 200 29961
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:46:02 +0530] "GET /WebApp-01/ HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:46:23 +0530] "GET /WebApp-01/ HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:46:23 +0530] "GET /favicon.ico HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:49:13 +0530] "GET /WebApp-01/CreateNew.jsp HTTP/1.1" 200 5159
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:49:52 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=NJP2TST&agencyid=GSP&filedate=2020-05-28&trxDate=2020-06-19&ViolType=NOR&NumNotice=8&violnumber=4 HTTP/1.1" 200 2362
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:50:32 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 200 1916
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:54:34 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 500 4766
0:0:0:0:0:0:0:1 - - [05/Jun/2020:12:54:44 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=NJP2TST&agencyid=GSP&filedate=2020-05-28&trxDate=2020-05-19&ViolType=NOR&NumNotice=8&violnumber=4 HTTP/1.1" 200 2362
