127.0.0.1 - - [23/Jun/2020:12:36:13 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:36:19 +0530] "GET /WebApp-01/ HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:13 +0530] "GET /WebApp-01/ HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /WebApp-01/IMG/sidewalk.png HTTP/1.1" 200 9984
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /WebApp-01/IMG/car1.png HTTP/1.1" 200 843468
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /WebApp-01/IMG/truck1.png HTTP/1.1" 200 63992
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /WebApp-01/IMG/Road.png HTTP/1.1" 200 3559
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /WebApp-01/IMG/car2.png HTTP/1.1" 200 32401
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /WebApp-01/CSS/EZPASS.jpg HTTP/1.1" 200 179442
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /WebApp-01/IMG/dog.gif HTTP/1.1" 200 49537
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /WebApp-01/IMG/Runner.gif HTTP/1.1" 200 296151
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /WebApp-01/CSS/loadingImg.gif HTTP/1.1" 200 29961
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:14 +0530] "GET /favicon.ico HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:38:16 +0530] "GET /WebApp-01/CreateNew.jsp HTTP/1.1" 200 5159
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:39:19 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=NJAETTST&agencyid=GSP&filedate=2020-06-11&trxDate=2020-06-01&ViolType=NOR&NumNotice=10&violnumber=4 HTTP/1.1" 200 2364
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:40:18 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 200 1916
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:44:54 +0530] "POST /WebApp-01/moveAndRun.jsp HTTP/1.1" 200 1820
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:51:52 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 27573
0:0:0:0:0:0:0:1 - - [23/Jun/2020:12:55:52 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 27570
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:05 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 8894
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:34 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT82 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:34 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT84 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:34 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT86 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:34 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT85 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:34 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT83 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:34 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT81 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:38 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT87 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:38 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT810 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:38 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT88 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:27:38 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=F3RT89 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:29:16 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 27414
0:0:0:0:0:0:0:1 - - [23/Jun/2020:13:31:32 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6092
