127.0.0.1 - - [09/Jul/2020:11:49:45 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:54 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:54 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:54 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:54 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:55 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:58 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:58 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:58 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:58 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:58 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:11:59:58 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:00:02 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:00:02 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:00:02 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:00:02 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:00:02 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:00:02 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:00:05 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:00:05 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:00:05 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AD7NS HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:06:31 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 155180
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:10:07 +0530] "GET /WebApp-01/ExistingViolations.jsp HTTP/1.1" 200 155180
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:10:59 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 28282
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:15:45 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 155180
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:27:10 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 1745
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:27:39 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 155899
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:28:06 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4811
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:28:26 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 1754
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:29:02 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 155682
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:29:52 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 3348
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:30:10 +0530] "GET /WebApp-01/imageInsert.jsp HTTP/1.1" 200 4668
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:32:33 +0530] "GET /WebApp-01/CreateNew.jsp HTTP/1.1" 200 5159
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:33:00 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=NJAETTST&agencyid=SJTA&filedate=2020-06-26&trxDate=2020-06-08&ViolType=NOR&NumNotice=50&violnumber=4 HTTP/1.1" 200 2366
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:34:00 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 200 1916
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:34:43 +0530] "POST /WebApp-01/moveAndRun.jsp HTTP/1.1" 200 1820
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:35:41 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 125587
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:36:38 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 125587
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:36:50 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 27110
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:24 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:28 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:32 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:35 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:39 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:43 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:44 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:44 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:44 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:44 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:44 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:47 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:48 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:48 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:48 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:48 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:48 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:50 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:51 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:51 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:51 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:51 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:53 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:54 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:55 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:55 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:55 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:55 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:56 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:58 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:59 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:59 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:59 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:37:59 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:00 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:02 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:03 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:03 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:03 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:03 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:04 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:05 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:06 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:06 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:06 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:07 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:08 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:09 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:10 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:38:10 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AS55X HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [09/Jul/2020:12:44:58 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 124587
0:0:0:0:0:0:0:1 - - [09/Jul/2020:13:54:43 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 23081
0:0:0:0:0:0:0:1 - - [09/Jul/2020:13:56:00 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 124587
0:0:0:0:0:0:0:1 - - [09/Jul/2020:13:57:05 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 1745
0:0:0:0:0:0:0:1 - - [09/Jul/2020:13:59:45 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 125202
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:00:26 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4808
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:00:47 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 1754
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:01:14 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 124991
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:02:04 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:05:21 +0530] "GET /WebApp-01/ HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:05:44 +0530] "GET /WebApp-01/ExistingViolations.jsp HTTP/1.1" 200 124991
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:07:52 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:08:17 +0530] "GET /WebApp-01/CreateNew.jsp HTTP/1.1" 200 5159
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:09:31 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=NJAETTST&agencyid=SJTA&filedate=2020-06-24&trxDate=2020-06-18&ViolType=NOR&NumNotice=4&violnumber=4 HTTP/1.1" 200 2364
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:10:22 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 200 1916
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:10:33 +0530] "POST /WebApp-01/moveAndRun.jsp HTTP/1.1" 200 1820
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:11:20 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 12867
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:12:20 +0530] "GET /WebApp-01/CreateNew.jsp HTTP/1.1" 200 5159
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:12:41 +0530] "GET /WebApp-01/ConfirmDetails.jsp?DB=NJAETTST&agencyid=SJTA&filedate=2020-06-26&trxDate=2020-06-07&ViolType=NOR&NumNotice=4&violnumber=4 HTTP/1.1" 200 2364
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:12:43 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 12867
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:13:21 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 500 2662
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:14:17 +0530] "GET /WebApp-01/XferFileCreation.jsp HTTP/1.1" 200 1916
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:17:51 +0530] "POST /WebApp-01/moveAndRun.jsp HTTP/1.1" 200 1820
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:18:38 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 12867
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:19:30 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 12867
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:19:49 +0530] "POST /WebApp-01/buttonServlet HTTP/1.1" 200 6175
0:0:0:0:0:0:0:1 - - [09/Jul/2020:14:20:09 +0530] "GET /WebApp-01//buttonServlet?plate_state=NJ&plate_number=AC8JNO1 HTTP/1.1" 200 -
